CS_BILLING.CAMPAIGN_CHARGES
CS_ID,CAMPAIGN_ID,SRV_TYPE_ID,SRV_ID,BILLING_ID,DT,PRICE,AMOUNT,SUM,COMMENTS
"132","439","8","9","32","2020-03-02 00:00:00","100","1","100",null
"132","439","8","9","33","2020-03-03 00:00:00","0","-2","0",null
"132","439","8","9","33","2020-03-03 00:00:00","0","123","0",null
"132","439","8","9","33","2020-03-03 00:00:00","6","1","6",null
"132","439","8","9","33","2020-03-03 00:00:00","23","1","23",null
"132","439","8","9","33","2020-03-03 00:00:00","69","1","69",null
"132","439","8","9","33","2020-03-03 00:00:00","70","1","70",null
"132","439","8","9","33","2020-03-03 00:00:00","100","1","100",null
"132","439","8","9","34","2020-03-04 00:00:00","0","111","0",null
"132","439","8","9","34","2020-03-04 00:00:00","3","1","3",null
"132","439","8","9","34","2020-03-04 00:00:00","6","1","6",null
"132","439","8","9","34","2020-03-04 00:00:00","11","2","22",null
"132","439","8","9","34","2020-03-04 00:00:00","46","1","46",null
"132","439","8","9","34","2020-03-04 00:00:00","47","1","47",null
"132","439","8","9","34","2020-03-04 00:00:00","96","1","96",null
"132","439","8","9","34","2020-03-04 00:00:00","99","1","99",null
"132","439","8","9","35","2020-03-05 00:00:00","0","127","0",null
"132","439","8","9","35","2020-03-05 00:00:00","10","1","10",null
"132","439","8","9","35","2020-03-05 00:00:00","82","1","82",null
"132","439","8","9","35","2020-03-05 00:00:00","91","2","182",null
"132","439","8","9","35","2020-03-05 00:00:00","93","1","93",null
"132","439","8","9","35","2020-03-05 00:00:00","100","2","200",null
"132","439","8","9","36","2020-03-06 00:00:00","0","-2","0",null
"132","439","8","9","36","2020-03-06 00:00:00","0","112","0",null
"132","439","8","9","36","2020-03-06 00:00:00","1","1","1",null
"132","439","8","9","36","2020-03-06 00:00:00","71","1","71",null
"132","439","8","9","36","2020-03-06 00:00:00","91","1","91",null
"132","439","8","9","36","2020-03-06 00:00:00","100","1","100",null
"132","439","8","9","37","2020-03-07 00:00:00","0","-2","0",null
"132","439","8","9","37","2020-03-07 00:00:00","0","82","0",null
"132","439","8","9","37","2020-03-07 00:00:00","31","1","31",null
"132","439","8","9","37","2020-03-07 00:00:00","37","2","74",null
"132","439","8","9","37","2020-03-07 00:00:00","45","1","45",null
"132","439","8","9","37","2020-03-07 00:00:00","85","1","85",null
"132","439","8","9","37","2020-03-07 00:00:00","100","1","100",null
"132","439","8","9","38","2020-03-08 00:00:00","0","-3","0",null
"132","439","8","9","38","2020-03-08 00:00:00","0","96","0",null
"132","439","8","9","38","2020-03-08 00:00:00","31","1","31",null
"132","439","8","9","38","2020-03-08 00:00:00","93","1","93",null
"132","439","8","9","39","2020-03-09 00:00:00","0","99","0",null
"132","439","8","9","39","2020-03-09 00:00:00","2","2","4",null
"132","439","8","9","39","2020-03-09 00:00:00","23","1","23",null
"132","439","8","9","39","2020-03-09 00:00:00","24","1","24",null
"132","439","8","9","39","2020-03-09 00:00:00","78","1","78",null
"132","439","8","9","39","2020-03-09 00:00:00","90","1","90",null
"132","439","8","9","39","2020-03-09 00:00:00","94","1","94",null
"132","439","8","9","39","2020-03-09 00:00:00","100","1","100",null
"132","439","8","9","40","2020-03-10 00:00:00","0","-2","0",null
"132","439","8","9","40","2020-03-10 00:00:00","0","136","0",null
"132","439","8","9","40","2020-03-10 00:00:00","5","1","5",null
"132","439","8","9","40","2020-03-10 00:00:00","9","2","18",null
"132","439","8","9","40","2020-03-10 00:00:00","61","1","61",null
"132","439","8","9","40","2020-03-10 00:00:00","100","2","200",null
"132","439","8","9","41","2020-03-11 00:00:00","0","146","0",null
"132","439","8","9","41","2020-03-11 00:00:00","1","2","2",null
"132","439","8","9","41","2020-03-11 00:00:00","4","1","4",null
"132","439","8","9","41","2020-03-11 00:00:00","5","1","5",null
"132","439","8","9","41","2020-03-11 00:00:00","11","1","11",null
"132","439","8","9","41","2020-03-11 00:00:00","14","1","14",null
"132","439","8","9","41","2020-03-11 00:00:00","53","1","53",null
"132","439","8","9","41","2020-03-11 00:00:00","57","1","57",null
"132","439","8","9","41","2020-03-11 00:00:00","72","1","72",null
"132","439","8","9","42","2020-03-12 00:00:00","0","-2","0",null
"132","439","8","9","42","2020-03-12 00:00:00","0","144","0",null
"132","439","8","9","42","2020-03-12 00:00:00","5","1","5",null
"132","439","8","9","42","2020-03-12 00:00:00","39","1","39",null
"132","439","8","9","42","2020-03-12 00:00:00","47","1","47",null
"132","439","8","9","42","2020-03-12 00:00:00","81","1","81",null
"132","439","8","9","42","2020-03-12 00:00:00","99","1","99",null
"132","439","8","9","42","2020-03-12 00:00:00","100","1","100",null
"132","439","8","9","43","2020-03-13 00:00:00","0","-3","0",null
"132","439","8","9","43","2020-03-13 00:00:00","0","166","0",null
"132","439","8","9","43","2020-03-13 00:00:00","41","1","41",null
"132","439","8","9","43","2020-03-13 00:00:00","83","1","83",null
"132","439","8","9","43","2020-03-13 00:00:00","84","1","84",null
"132","439","8","9","43","2020-03-13 00:00:00","97","1","97",null
"132","439","8","9","43","2020-03-13 00:00:00","100","1","100",null
"132","439","8","9","44","2020-03-14 00:00:00","0","-2","0",null
"132","439","8","9","44","2020-03-14 00:00:00","0","148","0",null
"132","439","8","9","44","2020-03-14 00:00:00","12","1","12",null
"132","439","8","9","44","2020-03-14 00:00:00","20","1","20",null
"132","439","8","9","44","2020-03-14 00:00:00","26","1","26",null
"132","439","8","9","44","2020-03-14 00:00:00","31","1","31",null
"132","439","8","9","44","2020-03-14 00:00:00","52","1","52",null
"132","439","8","9","44","2020-03-14 00:00:00","83","1","83",null
"132","439","8","9","44","2020-03-14 00:00:00","88","1","88",null
"132","439","8","9","44","2020-03-14 00:00:00","91","1","91",null
"132","439","8","9","44","2020-03-14 00:00:00","95","1","95",null
"132","439","8","9","44","2020-03-14 00:00:00","96","2","192",null
"132","439","8","9","44","2020-03-14 00:00:00","98","1","98",null
"132","439","8","9","44","2020-03-14 00:00:00","100","1","100",null
"132","439","8","9","45","2020-03-15 00:00:00","0","-1","0",null
"132","439","8","9","45","2020-03-15 00:00:00","0","239","0",null
"132","439","8","9","45","2020-03-15 00:00:00","1","2","2",null
"132","439","8","9","45","2020-03-15 00:00:00","5","1","5",null
"132","439","8","9","45","2020-03-15 00:00:00","19","1","19",null
"132","439","8","9","45","2020-03-15 00:00:00","30","1","30",null
"132","439","8","9","45","2020-03-15 00:00:00","39","1","39",null
"132","439","8","9","45","2020-03-15 00:00:00","93","1","93",null
"132","439","8","9","45","2020-03-15 00:00:00","98","1","98",null
"132","439","8","9","46","2020-03-16 00:00:00","0","-5","0",null
"132","439","8","9","46","2020-03-16 00:00:00","0","219","0",null
"132","439","8","9","46","2020-03-16 00:00:00","12","1","12",null
"132","439","8","9","46","2020-03-16 00:00:00","18","1","18",null
"132","439","8","9","46","2020-03-16 00:00:00","25","1","25",null
"132","439","8","9","46","2020-03-16 00:00:00","32","1","32",null
"132","439","8","9","46","2020-03-16 00:00:00","38","1","38",null
"132","439","8","9","46","2020-03-16 00:00:00","81","1","81",null
"132","439","8","9","46","2020-03-16 00:00:00","83","1","83",null
"132","439","8","9","46","2020-03-16 00:00:00","89","1","89",null
"132","439","8","9","46","2020-03-16 00:00:00","92","1","92",null
"132","439","8","9","46","2020-03-16 00:00:00","99","1","99",null
"132","439","8","9","46","2020-03-16 00:00:00","100","5","500",null
"132","439","8","9","47","2020-03-17 00:00:00","0","159","0",null
"132","439","8","9","47","2020-03-17 00:00:00","13","1","13",null
"132","439","8","9","47","2020-03-17 00:00:00","23","1","23",null
"132","439","8","9","47","2020-03-17 00:00:00","36","1","36",null
"132","439","8","9","47","2020-03-17 00:00:00","41","1","41",null
"132","439","8","9","47","2020-03-17 00:00:00","43","1","43",null
"132","439","8","9","47","2020-03-17 00:00:00","51","1","51",null
"132","439","8","9","47","2020-03-17 00:00:00","90","1","90",null
"132","439","8","9","47","2020-03-17 00:00:00","91","1","91",null
"132","439","8","9","47","2020-03-17 00:00:00","96","1","96",null
"132","439","8","9","47","2020-03-17 00:00:00","99","1","99",null
"132","439","8","9","47","2020-03-17 00:00:00","100","5","500",null
"132","439","8","9","48","2020-03-18 00:00:00","0","-2","0",null
"132","439","8","9","48","2020-03-18 00:00:00","0","188","0",null
"132","439","8","9","48","2020-03-18 00:00:00","2","1","2",null
"132","439","8","9","48","2020-03-18 00:00:00","3","1","3",null
"132","439","8","9","48","2020-03-18 00:00:00","4","1","4",null
"132","439","8","9","48","2020-03-18 00:00:00","5","1","5",null
"132","439","8","9","48","2020-03-18 00:00:00","16","1","16",null
"132","439","8","9","48","2020-03-18 00:00:00","58","1","58",null
"132","439","8","9","48","2020-03-18 00:00:00","85","1","85",null
"132","439","8","9","48","2020-03-18 00:00:00","89","1","89",null
"132","439","8","9","48","2020-03-18 00:00:00","90","1","90",null
"132","439","8","9","48","2020-03-18 00:00:00","92","1","92",null
"132","439","8","9","48","2020-03-18 00:00:00","97","1","97",null
"132","439","8","9","48","2020-03-18 00:00:00","99","1","99",null
"132","439","8","9","48","2020-03-18 00:00:00","100","7","700",null
"132","439","8","9","49","2020-03-19 00:00:00","0","-3","0",null
"132","439","8","9","49","2020-03-19 00:00:00","0","226","0",null
"132","439","8","9","49","2020-03-19 00:00:00","4","1","4",null
"132","439","8","9","49","2020-03-19 00:00:00","9","1","9",null
"132","439","8","9","49","2020-03-19 00:00:00","13","1","13",null
"132","439","8","9","49","2020-03-19 00:00:00","16","1","16",null
"132","439","8","9","49","2020-03-19 00:00:00","31","1","31",null
"132","439","8","9","49","2020-03-19 00:00:00","70","1","70",null
"132","439","8","9","49","2020-03-19 00:00:00","82","1","82",null
"132","439","8","9","49","2020-03-19 00:00:00","88","1","88",null
"132","439","8","9","49","2020-03-19 00:00:00","94","1","94",null
"132","439","8","9","49","2020-03-19 00:00:00","100","3","300",null
"132","439","8","9","50","2020-03-20 00:00:00","0","-1","0",null
"132","439","8","9","50","2020-03-20 00:00:00","0","216","0",null
"132","439","8","9","50","2020-03-20 00:00:00","19","2","38",null
"132","439","8","9","50","2020-03-20 00:00:00","30","1","30",null
"132","439","8","9","50","2020-03-20 00:00:00","37","1","37",null
"132","439","8","9","50","2020-03-20 00:00:00","41","1","41",null
"132","439","8","9","50","2020-03-20 00:00:00","57","1","57",null
"132","439","8","9","50","2020-03-20 00:00:00","81","1","81",null
"132","439","8","9","50","2020-03-20 00:00:00","82","1","82",null
"132","439","8","9","50","2020-03-20 00:00:00","91","1","91",null
"132","439","8","9","50","2020-03-20 00:00:00","98","1","98",null
"132","439","8","9","50","2020-03-20 00:00:00","99","2","198",null
"132","439","8","9","51","2020-03-21 00:00:00","0","-4","0",null
"132","439","8","9","51","2020-03-21 00:00:00","0","209","0",null
"132","439","8","9","51","2020-03-21 00:00:00","3","1","3",null
"132","439","8","9","51","2020-03-21 00:00:00","4","1","4",null
"132","439","8","9","51","2020-03-21 00:00:00","11","2","22",null
"132","439","8","9","51","2020-03-21 00:00:00","30","1","30",null
"132","439","8","9","51","2020-03-21 00:00:00","33","1","33",null
"132","439","8","9","51","2020-03-21 00:00:00","37","1","37",null
"132","439","8","9","51","2020-03-21 00:00:00","55","1","55",null
"132","439","8","9","51","2020-03-21 00:00:00","66","1","66",null
"132","439","8","9","51","2020-03-21 00:00:00","92","1","92",null
"132","439","8","9","51","2020-03-21 00:00:00","96","1","96",null
"132","439","8","9","51","2020-03-21 00:00:00","99","1","99",null
"132","439","8","9","51","2020-03-21 00:00:00","100","1","100",null
"132","439","8","9","52","2020-03-22 00:00:00","0","-5","0",null
"132","439","8","9","52","2020-03-22 00:00:00","0","233","0",null
"132","439","8","9","52","2020-03-22 00:00:00","20","1","20",null
"132","439","8","9","52","2020-03-22 00:00:00","57","1","57",null
"132","439","8","9","52","2020-03-22 00:00:00","79","-1","-79",null
"132","439","8","9","52","2020-03-22 00:00:00","79","2","158",null
"132","439","8","9","52","2020-03-22 00:00:00","93","1","93",null
"132","439","8","9","52","2020-03-22 00:00:00","100","2","200",null
"132","439","8","9","53","2020-03-23 00:00:00","0","-1","0",null
"132","439","8","9","53","2020-03-23 00:00:00","0","222","0",null
"132","439","8","9","53","2020-03-23 00:00:00","6","1","6",null
"132","439","8","9","53","2020-03-23 00:00:00","9","1","9",null
"132","439","8","9","53","2020-03-23 00:00:00","21","1","21",null
"132","439","8","9","53","2020-03-23 00:00:00","43","1","43",null
"132","439","8","9","53","2020-03-23 00:00:00","84","1","84",null
"132","439","8","9","53","2020-03-23 00:00:00","86","1","86",null
"132","439","8","9","53","2020-03-23 00:00:00","90","1","90",null
"132","439","8","9","53","2020-03-23 00:00:00","100","2","200",null
"132","439","8","9","54","2020-03-24 00:00:00","0","-1","0",null
"132","439","8","9","54","2020-03-24 00:00:00","0","206","0",null
"132","439","8","9","54","2020-03-24 00:00:00","29","1","29",null
"132","439","8","9","54","2020-03-24 00:00:00","43","1","43",null
"132","439","8","9","54","2020-03-24 00:00:00","87","1","87",null
"132","439","8","9","54","2020-03-24 00:00:00","89","1","89",null
"132","439","8","9","54","2020-03-24 00:00:00","92","1","92",null
"132","439","8","9","54","2020-03-24 00:00:00","99","1","99",null
"132","439","8","9","54","2020-03-24 00:00:00","100","2","200",null
"132","439","8","9","55","2020-03-25 00:00:00","0","-1","0",null
"132","439","8","9","55","2020-03-25 00:00:00","0","200","0",null
"132","439","8","9","55","2020-03-25 00:00:00","11","1","11",null
"132","439","8","9","55","2020-03-25 00:00:00","71","1","71",null
"132","439","8","9","55","2020-03-25 00:00:00","90","1","90",null
"132","439","8","9","55","2020-03-25 00:00:00","91","3","273",null
"132","439","8","9","56","2020-03-26 00:00:00","0","140","0",null
"132","439","8","9","56","2020-03-26 00:00:00","23","1","23",null
"132","439","8","9","56","2020-03-26 00:00:00","37","1","37",null
"132","439","8","9","56","2020-03-26 00:00:00","59","1","59",null
"132","439","8","9","56","2020-03-26 00:00:00","89","1","89",null
"132","439","8","9","56","2020-03-26 00:00:00","90","3","270",null
"132","439","8","9","56","2020-03-26 00:00:00","91","1","91",null
"132","439","8","9","56","2020-03-26 00:00:00","92","1","92",null
"132","439","8","9","56","2020-03-26 00:00:00","100","1","100",null
"132","439","8","9","57","2020-03-27 00:00:00","0","-1","0",null
"132","439","8","9","57","2020-03-27 00:00:00","0","129","0",null
"132","439","8","9","57","2020-03-27 00:00:00","1","1","1",null
"132","439","8","9","57","2020-03-27 00:00:00","3","1","3",null
"132","439","8","9","57","2020-03-27 00:00:00","12","1","12",null
"132","439","8","9","57","2020-03-27 00:00:00","40","1","40",null
"132","439","8","9","57","2020-03-27 00:00:00","64","1","64",null
"132","439","8","9","57","2020-03-27 00:00:00","73","1","73",null
"132","439","8","9","57","2020-03-27 00:00:00","90","1","90",null
"132","439","8","9","57","2020-03-27 00:00:00","92","1","92",null
"132","439","8","9","57","2020-03-27 00:00:00","100","3","300",null
"132","439","8","9","58","2020-03-28 00:00:00","0","-1","0",null
"132","439","8","9","58","2020-03-28 00:00:00","0","158","0",null
"132","439","8","9","58","2020-03-28 00:00:00","54","1","54",null
"132","439","8","9","58","2020-03-28 00:00:00","60","2","120",null
"132","439","8","9","58","2020-03-28 00:00:00","80","1","80",null
"132","439","8","9","58","2020-03-28 00:00:00","81","1","81",null
"132","439","8","9","58","2020-03-28 00:00:00","95","1","95",null
"132","439","8","9","59","2020-03-29 00:00:00","0","-2","0",null
"132","439","8","9","59","2020-03-29 00:00:00","0","142","0",null
"132","439","8","9","59","2020-03-29 00:00:00","59","1","59",null
"132","439","8","9","59","2020-03-29 00:00:00","89","1","89",null
"132","439","8","9","59","2020-03-29 00:00:00","91","1","91",null
"132","439","8","9","59","2020-03-29 00:00:00","92","1","92",null
"132","439","8","9","59","2020-03-29 00:00:00","99","1","99",null
"132","439","8","9","59","2020-03-29 00:00:00","100","6","600",null
"132","439","8","9","60","2020-03-30 00:00:00","0","-1","0",null
"132","439","8","9","60","2020-03-30 00:00:00","0","143","0",null
"132","439","8","9","60","2020-03-30 00:00:00","5","1","5",null
"132","439","8","9","60","2020-03-30 00:00:00","22","1","22",null
"132","439","8","9","60","2020-03-30 00:00:00","47","1","47",null
"132","439","8","9","60","2020-03-30 00:00:00","79","1","79",null
"132","439","8","9","60","2020-03-30 00:00:00","91","1","91",null
"132","439","8","9","60","2020-03-30 00:00:00","100","2","200",null
"132","439","8","9","61","2020-03-31 00:00:00","0","-3","0",null
"132","439","8","9","61","2020-03-31 00:00:00","0","145","0",null
"132","439","8","9","61","2020-03-31 00:00:00","1","1","1",null
"132","439","8","9","61","2020-03-31 00:00:00","10","1","10",null
"132","439","8","9","61","2020-03-31 00:00:00","26","1","26",null
"132","439","8","9","61","2020-03-31 00:00:00","52","1","52",null
"132","439","8","9","61","2020-03-31 00:00:00","62","1","62",null
"132","439","8",null,"61","2020-03-31 00:00:00","49937","1","49937","Начисление до суммы установленной по тарифу"
