CS_BILLING.CAMPAIGN_CHARGES
ID,CS_ID,CAMPAIGN_ID,SRV_TYPE_ID,SRV_ID,BILLING_ID,DT,PRICE,AMOUNT,SUM,COMMENTS
"369","132","5986","8","13","45","2020-03-15 00:00:00","0","-4","0",null
"370","132","5986","8","13","45","2020-03-15 00:00:00","3","2","6",null
"371","132","5986","8","13","45","2020-03-15 00:00:00","5","11","55",null
"372","132","5986","8","13","45","2020-03-15 00:00:00","1","7","7",null
"373","132","5986","8","13","45","2020-03-15 00:00:00","7","6","42",null
"374","132","5986","8",null,"45","2020-03-15 00:00:00","1868","1","1868","Начисление до суммы установленной по тарифу"
"375","132","5986","8","13","46","2020-03-16 00:00:00","0","733","0",null
"376","132","5986","8","13","46","2020-03-16 00:00:00","10","15","150",null
"377","132","5986","8","13","46","2020-03-16 00:00:00","4","6","24",null
"378","132","5986","8","13","46","2020-03-16 00:00:00","6","6","36",null
"379","132","5986","8","13","46","2020-03-16 00:00:00","9","12","108",null
"380","132","5986","8","13","46","2020-03-16 00:00:00","8","9","72",null
"381","132","5986","8","13","46","2020-03-16 00:00:00","2","4","8",null
"382","132","5986","8","13","46","2020-03-16 00:00:00","3","3","9",null
"383","132","5986","8","13","46","2020-03-16 00:00:00","0","-12","0",null
"384","132","5986","8","13","46","2020-03-16 00:00:00","1","11","11",null
"385","132","5986","8","13","46","2020-03-16 00:00:00","5","7","35",null
"386","132","5986","8","13","46","2020-03-16 00:00:00","7","11","77",null
"387","132","5986","8",null,"46","2020-03-16 00:00:00","1670","1","1670","Начисление до суммы установленной по тарифу"
"388","132","5986","8","13","47","2020-03-17 00:00:00","0","868","0",null
"389","132","5986","8","13","47","2020-03-17 00:00:00","4","8","32",null
"390","132","5986","8","13","47","2020-03-17 00:00:00","10","40","400",null
"391","132","5986","8","13","47","2020-03-17 00:00:00","6","5","30",null
"392","132","5986","8","13","47","2020-03-17 00:00:00","9","7","63",null
"393","132","5986","8","13","47","2020-03-17 00:00:00","8","5","40",null
"394","132","5986","8","13","47","2020-03-17 00:00:00","10","-1","-10",null
"395","132","5986","8","13","47","2020-03-17 00:00:00","2","6","12",null
"396","132","5986","8","13","47","2020-03-17 00:00:00","0","-8","0",null
"397","132","5986","8","13","47","2020-03-17 00:00:00","3","3","9",null
"398","132","5986","8","13","47","2020-03-17 00:00:00","1","10","10",null
"399","132","5986","8","13","47","2020-03-17 00:00:00","5","6","30",null
"400","132","5986","8","13","47","2020-03-17 00:00:00","7","6","42",null
"401","132","5986","8",null,"47","2020-03-17 00:00:00","1542","1","1542","Начисление до суммы установленной по тарифу"
"402","132","5986","8","13","48","2020-03-18 00:00:00","0","1029","0",null
"403","132","5986","8","13","48","2020-03-18 00:00:00","10","31","310",null
"404","132","5986","8","13","48","2020-03-18 00:00:00","6","14","84",null
"405","132","5986","8","13","48","2020-03-18 00:00:00","4","13","52",null
"406","132","5986","8","13","48","2020-03-18 00:00:00","9","13","117",null
"407","132","5986","8","13","48","2020-03-18 00:00:00","2","-1","-2",null
"408","132","5986","8","13","48","2020-03-18 00:00:00","10","-1","-10",null
"409","132","5986","8","13","48","2020-03-18 00:00:00","8","12","96",null
"410","132","5986","8","13","48","2020-03-18 00:00:00","2","16","32",null
"411","132","5986","8","13","48","2020-03-18 00:00:00","0","-9","0",null
"412","132","5986","8","13","48","2020-03-18 00:00:00","3","9","27",null
"413","132","5986","8","13","48","2020-03-18 00:00:00","5","18","90",null
"414","132","5986","8","13","48","2020-03-18 00:00:00","1","10","10",null
"415","132","5986","8","13","48","2020-03-18 00:00:00","7","21","147",null
"416","132","5986","8",null,"48","2020-03-18 00:00:00","1247","1","1247","Начисление до суммы установленной по тарифу"
"417","132","5986","8","13","49","2020-03-19 00:00:00","0","366","0",null
"418","132","5986","8","13","49","2020-03-19 00:00:00","4","3","12",null
"419","132","5986","8","13","49","2020-03-19 00:00:00","10","11","110",null
"420","132","5986","8","13","49","2020-03-19 00:00:00","8","5","40",null
"421","132","5986","8","13","49","2020-03-19 00:00:00","2","1","2",null
"422","132","5986","8","13","49","2020-03-19 00:00:00","0","-2","0",null
"423","132","5986","8","13","49","2020-03-19 00:00:00","5","1","5",null
"424","132","5986","8","13","49","2020-03-19 00:00:00","1","9","9",null
"425","132","5986","8","13","49","2020-03-19 00:00:00","7","5","35",null
"426","132","5986","8",null,"49","2020-03-19 00:00:00","1987","1","1987","Начисление до суммы установленной по тарифу"
"427","132","5986","8","13","50","2020-03-20 00:00:00","0","579","0",null
"428","132","5986","8","13","50","2020-03-20 00:00:00","10","23","230",null
"429","132","5986","8","13","50","2020-03-20 00:00:00","4","3","12",null
"430","132","5986","8","13","50","2020-03-20 00:00:00","6","6","36",null
"431","132","5986","8","13","50","2020-03-20 00:00:00","9","8","72",null
"432","132","5986","8","13","50","2020-03-20 00:00:00","8","14","112",null
"433","132","5986","8","13","50","2020-03-20 00:00:00","2","7","14",null
"434","132","5986","8","13","50","2020-03-20 00:00:00","0","-3","0",null
"435","132","5986","8","13","50","2020-03-20 00:00:00","3","6","18",null
"436","132","5986","8","13","50","2020-03-20 00:00:00","1","14","14",null
"437","132","5986","8","13","50","2020-03-20 00:00:00","5","7","35",null
"438","132","5986","8","13","50","2020-03-20 00:00:00","7","3","21",null
"439","132","5986","8",null,"50","2020-03-20 00:00:00","1636","1","1636","Начисление до суммы установленной по тарифу"
"440","132","5986","8","13","51","2020-03-21 00:00:00","0","976","0",null
"441","132","5986","8","13","51","2020-03-21 00:00:00","9","21","189",null
"442","132","5986","8","13","51","2020-03-21 00:00:00","10","59","590",null
"443","132","5986","8","13","51","2020-03-21 00:00:00","6","18","108",null
"444","132","5986","8","13","51","2020-03-21 00:00:00","4","20","80",null
"445","132","5986","8","13","51","2020-03-21 00:00:00","8","16","128",null
"446","132","5986","8","13","51","2020-03-21 00:00:00","10","-1","-10",null
"447","132","5986","8","13","51","2020-03-21 00:00:00","2","12","24",null
"448","132","5986","8","13","51","2020-03-21 00:00:00","3","19","57",null
"449","132","5986","8","13","51","2020-03-21 00:00:00","0","-1","0",null
"450","132","5986","8","13","51","2020-03-21 00:00:00","1","15","15",null
"451","132","5986","8","13","51","2020-03-21 00:00:00","5","20","100",null
"452","132","5986","8","13","51","2020-03-21 00:00:00","7","19","133",null
"453","132","5986","8",null,"51","2020-03-21 00:00:00","786","1","786","Начисление до суммы установленной по тарифу"
"454","132","5986","8","13","52","2020-03-22 00:00:00","0","1019","0",null
"455","132","5986","8","13","52","2020-03-22 00:00:00","4","16","64",null
"456","132","5986","8","13","52","2020-03-22 00:00:00","6","22","132",null
"457","132","5986","8","13","52","2020-03-22 00:00:00","10","49","490",null
"458","132","5986","8","13","52","2020-03-22 00:00:00","9","14","126",null
"459","132","5986","8","13","52","2020-03-22 00:00:00","8","12","96",null
"460","132","5986","8","13","52","2020-03-22 00:00:00","7","-1","-7",null
"461","132","5986","8","13","52","2020-03-22 00:00:00","2","12","24",null
"462","132","5986","8","13","52","2020-03-22 00:00:00","3","13","39",null
"463","132","5986","8","13","52","2020-03-22 00:00:00","0","-10","0",null
"464","132","5986","8","13","52","2020-03-22 00:00:00","1","5","5",null
"465","132","5986","8","13","52","2020-03-22 00:00:00","5","17","85",null
"466","132","5986","8","13","52","2020-03-22 00:00:00","7","19","133",null
"467","132","5986","8",null,"52","2020-03-22 00:00:00","1013","1","1013","Начисление до суммы установленной по тарифу"
"468","132","5986","8","13","53","2020-03-23 00:00:00","0","818","0",null
"469","132","5986","8","13","53","2020-03-23 00:00:00","1","-1","-1",null
"470","132","5986","8","13","53","2020-03-23 00:00:00","10","50","500",null
"471","132","5986","8","13","53","2020-03-23 00:00:00","4","13","52",null
"472","132","5986","8","13","53","2020-03-23 00:00:00","6","9","54",null
"473","132","5986","8","13","53","2020-03-23 00:00:00","9","12","108",null
"474","132","5986","8","13","53","2020-03-23 00:00:00","8","20","160",null
"475","132","5986","8","13","53","2020-03-23 00:00:00","7","-1","-7",null
"476","132","5986","8","13","53","2020-03-23 00:00:00","2","18","36",null
"477","132","5986","8","13","53","2020-03-23 00:00:00","0","-9","0",null
"478","132","5986","8","13","53","2020-03-23 00:00:00","3","20","60",null
"479","132","5986","8","13","53","2020-03-23 00:00:00","1","13","13",null
"480","132","5986","8","13","53","2020-03-23 00:00:00","5","13","65",null
"481","132","5986","8","13","53","2020-03-23 00:00:00","7","15","105",null
"482","132","5986","8",null,"53","2020-03-23 00:00:00","1055","1","1055","Начисление до суммы установленной по тарифу"
"483","132","5986","8","13","54","2020-03-24 00:00:00","0","822","0",null
"484","132","5986","8","13","54","2020-03-24 00:00:00","10","46","460",null
"485","132","5986","8","13","54","2020-03-24 00:00:00","9","7","63",null
"486","132","5986","8","13","54","2020-03-24 00:00:00","2","-1","-2",null
"487","132","5986","8","13","54","2020-03-24 00:00:00","4","7","28",null
"488","132","5986","8","13","54","2020-03-24 00:00:00","6","6","36",null
"489","132","5986","8","13","54","2020-03-24 00:00:00","8","7","56",null
"490","132","5986","8","13","54","2020-03-24 00:00:00","7","-1","-7",null
"491","132","5986","8","13","54","2020-03-24 00:00:00","2","13","26",null
"492","132","5986","8","13","54","2020-03-24 00:00:00","0","-6","0",null
"493","132","5986","8","13","54","2020-03-24 00:00:00","3","4","12",null
"494","132","5986","8","13","54","2020-03-24 00:00:00","5","12","60",null
"495","132","5986","8","13","54","2020-03-24 00:00:00","1","12","12",null
"496","132","5986","8","13","54","2020-03-24 00:00:00","7","8","56",null
"497","132","5986","8",null,"54","2020-03-24 00:00:00","1400","1","1400","Начисление до суммы установленной по тарифу"
"498","132","5986","8","13","55","2020-03-25 00:00:00","0","492","0",null
"499","132","5986","8","13","55","2020-03-25 00:00:00","10","23","230",null
"500","132","5986","8","13","55","2020-03-25 00:00:00","9","3","27",null
"501","132","5986","8","13","55","2020-03-25 00:00:00","6","8","48",null
"502","132","5986","8","13","55","2020-03-25 00:00:00","4","4","16",null
"503","132","5986","8","13","55","2020-03-25 00:00:00","8","5","40",null
"504","132","5986","8","13","55","2020-03-25 00:00:00","10","-1","-10",null
"505","132","5986","8","13","55","2020-03-25 00:00:00","2","6","12",null
"506","132","5986","8","13","55","2020-03-25 00:00:00","3","6","18",null
"507","132","5986","8","13","55","2020-03-25 00:00:00","0","-7","0",null
"508","132","5986","8","13","55","2020-03-25 00:00:00","1","5","5",null
"509","132","5986","8","13","55","2020-03-25 00:00:00","5","2","10",null
"510","132","5986","8","13","55","2020-03-25 00:00:00","3","-1","-3",null
"511","132","5986","8","13","55","2020-03-25 00:00:00","7","8","56",null
"512","132","5986","8",null,"55","2020-03-25 00:00:00","1751","1","1751","Начисление до суммы установленной по тарифу"
"513","132","5986","8","13","56","2020-03-26 00:00:00","0","502","0",null
"514","132","5986","8","13","56","2020-03-26 00:00:00","27","1","27",null
"515","132","5986","8","13","56","2020-03-26 00:00:00","0","-4","0",null
"516","132","5986","8",null,"56","2020-03-26 00:00:00","2173","1","2173","Начисление до суммы установленной по тарифу"
"517","132","5986","8","13","57","2020-03-27 00:00:00","22","2","44",null
"518","132","5986","8","13","57","2020-03-27 00:00:00","0","1092","0",null
"519","132","5986","8","13","57","2020-03-27 00:00:00","25","-1","-25",null
"520","132","5986","8","13","57","2020-03-27 00:00:00","9","5","45",null
"521","132","5986","8","13","57","2020-03-27 00:00:00","10","2","20",null
"522","132","5986","8","13","57","2020-03-27 00:00:00","15","6","90",null
"523","132","5986","8","13","57","2020-03-27 00:00:00","6","7","42",null
"524","132","5986","8","13","57","2020-03-27 00:00:00","4","6","24",null
"525","132","5986","8","13","57","2020-03-27 00:00:00","17","7","119",null
"526","132","5986","8","13","57","2020-03-27 00:00:00","27","4","108",null
"527","132","5986","8","13","57","2020-03-27 00:00:00","24","4","96",null
"528","132","5986","8","13","57","2020-03-27 00:00:00","19","5","95",null
"529","132","5986","8","13","57","2020-03-27 00:00:00","8","2","16",null
"530","132","5986","8","13","57","2020-03-27 00:00:00","20","3","60",null
"531","132","5986","8","13","57","2020-03-27 00:00:00","29","6","174",null
"532","132","5986","8","13","57","2020-03-27 00:00:00","26","14","364",null
"533","132","5986","8","13","57","2020-03-27 00:00:00","30","35","1050",null
"534","132","5986","8","13","57","2020-03-27 00:00:00","2","6","12",null
"535","132","5986","8","13","57","2020-03-27 00:00:00","28","6","168",null
"536","132","5986","8","13","57","2020-03-27 00:00:00","3","8","24",null
"537","132","5986","8","13","57","2020-03-27 00:00:00","0","-5","0",null
"538","132","5986","8","13","57","2020-03-27 00:00:00","13","5","65",null
"539","132","5986","8","13","57","2020-03-27 00:00:00","1","7","7",null
"540","132","5986","8","13","57","2020-03-27 00:00:00","23","14","322",null
"541","132","5986","8","13","57","2020-03-27 00:00:00","18","7","126",null
"542","132","5986","8","13","57","2020-03-27 00:00:00","5","6","30",null
"543","132","5986","8","13","57","2020-03-27 00:00:00","11","5","55",null
"544","132","5986","8","13","57","2020-03-27 00:00:00","12","2","24",null
"545","132","5986","8","13","57","2020-03-27 00:00:00","16","4","64",null
"546","132","5986","8","13","57","2020-03-27 00:00:00","7","7","49",null
"547","132","5986","8","13","57","2020-03-27 00:00:00","25","9","225",null
"548","132","5986","8","13","57","2020-03-27 00:00:00","21","8","168",null
"549","132","5986","8","13","57","2020-03-27 00:00:00","14","1","14",null
"550","132","5986","8","13","57","2020-03-27 00:00:00","17","-1","-17",null
"551","132","5986","8","13","58","2020-03-28 00:00:00","0","1025","0",null
"552","132","5986","8","13","58","2020-03-28 00:00:00","22","4","88",null
"553","132","5986","8","13","58","2020-03-28 00:00:00","10","12","120",null
"554","132","5986","8","13","58","2020-03-28 00:00:00","9","7","63",null
"555","132","5986","8","13","58","2020-03-28 00:00:00","4","3","12",null
"556","132","5986","8","13","58","2020-03-28 00:00:00","6","8","48",null
"557","132","5986","8","13","58","2020-03-28 00:00:00","15","9","135",null
"558","132","5986","8","13","58","2020-03-28 00:00:00","24","8","192",null
"559","132","5986","8","13","58","2020-03-28 00:00:00","6","-1","-6",null
"560","132","5986","8","13","58","2020-03-28 00:00:00","19","5","95",null
"561","132","5986","8","13","58","2020-03-28 00:00:00","8","4","32",null
"562","132","5986","8","13","58","2020-03-28 00:00:00","17","3","51",null
"563","132","5986","8","13","58","2020-03-28 00:00:00","27","6","162",null
"564","132","5986","8","13","58","2020-03-28 00:00:00","30","41","1230",null
"565","132","5986","8","13","58","2020-03-28 00:00:00","29","5","145",null
"566","132","5986","8","13","58","2020-03-28 00:00:00","26","6","156",null
"567","132","5986","8","13","58","2020-03-28 00:00:00","20","6","120",null
"568","132","5986","8","13","58","2020-03-28 00:00:00","2","3","6",null
"569","132","5986","8","13","58","2020-03-28 00:00:00","28","11","308",null
"570","132","5986","8","13","58","2020-03-28 00:00:00","3","6","18",null
"571","132","5986","8","13","58","2020-03-28 00:00:00","0","-7","0",null
"572","132","5986","8","13","58","2020-03-28 00:00:00","13","9","117",null
"573","132","5986","8","13","58","2020-03-28 00:00:00","5","5","25",null
"574","132","5986","8","13","58","2020-03-28 00:00:00","18","2","36",null
"575","132","5986","8","13","58","2020-03-28 00:00:00","23","4","92",null
"576","132","5986","8","13","58","2020-03-28 00:00:00","1","16","16",null
"577","132","5986","8","13","58","2020-03-28 00:00:00","11","4","44",null
"578","132","5986","8","13","58","2020-03-28 00:00:00","21","6","126",null
"579","132","5986","8","13","58","2020-03-28 00:00:00","12","19","228",null
"580","132","5986","8","13","58","2020-03-28 00:00:00","25","12","300",null
"581","132","5986","8","13","58","2020-03-28 00:00:00","7","6","42",null
"582","132","5986","8","13","58","2020-03-28 00:00:00","16","9","144",null
"583","132","5986","8","13","58","2020-03-28 00:00:00","14","9","126",null
"584","132","5986","8","13","59","2020-03-29 00:00:00","0","962","0",null
"585","132","5986","8","13","59","2020-03-29 00:00:00","31","4","124",null
"586","132","5986","8","13","59","2020-03-29 00:00:00","22","5","110",null
"587","132","5986","8","13","59","2020-03-29 00:00:00","15","8","120",null
"588","132","5986","8","13","59","2020-03-29 00:00:00","9","6","54",null
"589","132","5986","8","13","59","2020-03-29 00:00:00","6","4","24",null
"590","132","5986","8","13","59","2020-03-29 00:00:00","4","12","48",null
"591","132","5986","8","13","59","2020-03-29 00:00:00","35","6","210",null
"592","132","5986","8","13","59","2020-03-29 00:00:00","10","3","30",null
"593","132","5986","8","13","59","2020-03-29 00:00:00","19","7","133",null
"594","132","5986","8","13","59","2020-03-29 00:00:00","17","5","85",null
"595","132","5986","8","13","59","2020-03-29 00:00:00","27","6","162",null
"596","132","5986","8","13","59","2020-03-29 00:00:00","24","6","144",null
"597","132","5986","8","13","59","2020-03-29 00:00:00","8","3","24",null
"598","132","5986","8","13","59","2020-03-29 00:00:00","32","1","32",null
"599","132","5986","8","13","59","2020-03-29 00:00:00","26","8","208",null
"600","132","5986","8","13","59","2020-03-29 00:00:00","30","14","420",null
"601","132","5986","8","13","59","2020-03-29 00:00:00","29","10","290",null
"602","132","5986","8","13","59","2020-03-29 00:00:00","2","5","10",null
"603","132","5986","8","13","59","2020-03-29 00:00:00","20","4","80",null
"604","132","5986","8","13","59","2020-03-29 00:00:00","3","6","18",null
"605","132","5986","8","13","59","2020-03-29 00:00:00","28","6","168",null
"606","132","5986","8","13","59","2020-03-29 00:00:00","13","2","26",null
"607","132","5986","8","13","59","2020-03-29 00:00:00","0","-10","0",null
"608","132","5986","8","13","59","2020-03-29 00:00:00","23","3","69",null
"609","132","5986","8","13","59","2020-03-29 00:00:00","5","11","55",null
"610","132","5986","8","13","59","2020-03-29 00:00:00","18","9","162",null
"611","132","5986","8","13","59","2020-03-29 00:00:00","1","6","6",null
"612","132","5986","8","13","59","2020-03-29 00:00:00","33","2","66",null
"613","132","5986","8","13","59","2020-03-29 00:00:00","11","8","88",null
"614","132","5986","8","13","59","2020-03-29 00:00:00","14","3","42",null
"615","132","5986","8","13","59","2020-03-29 00:00:00","16","6","96",null
"616","132","5986","8","13","59","2020-03-29 00:00:00","34","2","68",null
"617","132","5986","8","13","59","2020-03-29 00:00:00","21","6","126",null
"618","132","5986","8","13","59","2020-03-29 00:00:00","12","13","156",null
"619","132","5986","8","13","59","2020-03-29 00:00:00","25","3","75",null
"620","132","5986","8","13","59","2020-03-29 00:00:00","7","5","35",null
"621","132","5986","8","13","59","2020-03-29 00:00:00","30","-1","-30",null
"622","132","5986","8","13","60","2020-03-30 00:00:00","0","886","0",null
"623","132","5986","8","13","60","2020-03-30 00:00:00","31","6","186",null
"624","132","5986","8","13","60","2020-03-30 00:00:00","1","-2","-2",null
"625","132","5986","8","13","60","2020-03-30 00:00:00","22","4","88",null
"626","132","5986","8","13","60","2020-03-30 00:00:00","34","-1","-34",null
"627","132","5986","8","13","60","2020-03-30 00:00:00","15","3","45",null
"628","132","5986","8","13","60","2020-03-30 00:00:00","35","15","525",null
"629","132","5986","8","13","60","2020-03-30 00:00:00","9","3","27",null
"630","132","5986","8","13","60","2020-03-30 00:00:00","4","10","40",null
"631","132","5986","8","13","60","2020-03-30 00:00:00","10","5","50",null
"632","132","5986","8","13","60","2020-03-30 00:00:00","6","5","30",null
"633","132","5986","8","13","60","2020-03-30 00:00:00","8","8","64",null
"634","132","5986","8","13","60","2020-03-30 00:00:00","32","7","224",null
"635","132","5986","8","13","60","2020-03-30 00:00:00","24","6","144",null
"636","132","5986","8","13","60","2020-03-30 00:00:00","19","7","133",null
"637","132","5986","8","13","60","2020-03-30 00:00:00","27","5","135",null
"638","132","5986","8","13","60","2020-03-30 00:00:00","17","3","51",null
"639","132","5986","8","13","60","2020-03-30 00:00:00","26","3","78",null
"640","132","5986","8","13","60","2020-03-30 00:00:00","20","2","40",null
"641","132","5986","8","13","60","2020-03-30 00:00:00","30","4","120",null
"642","132","5986","8","13","60","2020-03-30 00:00:00","29","3","87",null
"643","132","5986","8","13","60","2020-03-30 00:00:00","2","3","6",null
"644","132","5986","8","13","60","2020-03-30 00:00:00","3","8","24",null
"645","132","5986","8","13","60","2020-03-30 00:00:00","0","-12","0",null
"646","132","5986","8","13","60","2020-03-30 00:00:00","28","11","308",null
"647","132","5986","8","13","60","2020-03-30 00:00:00","13","9","117",null
"648","132","5986","8","13","60","2020-03-30 00:00:00","18","5","90",null
"649","132","5986","8","13","60","2020-03-30 00:00:00","5","11","55",null
"650","132","5986","8","13","60","2020-03-30 00:00:00","1","10","10",null
"651","132","5986","8","13","60","2020-03-30 00:00:00","23","6","138",null
"652","132","5986","8","13","60","2020-03-30 00:00:00","33","4","132",null
"653","132","5986","8","13","60","2020-03-30 00:00:00","11","-1","-11",null
"654","132","5986","8","13","60","2020-03-30 00:00:00","11","6","66",null
"655","132","5986","8","13","60","2020-03-30 00:00:00","4","-1","-4",null
"656","132","5986","8","13","60","2020-03-30 00:00:00","7","6","42",null
"657","132","5986","8","13","60","2020-03-30 00:00:00","14","4","56",null
"658","132","5986","8","13","60","2020-03-30 00:00:00","12","9","108",null
"659","132","5986","8","13","60","2020-03-30 00:00:00","16","8","128",null
"660","132","5986","8","13","60","2020-03-30 00:00:00","25","4","100",null
"661","132","5986","8","13","60","2020-03-30 00:00:00","21","4","84",null
"662","132","5986","8","13","60","2020-03-30 00:00:00","34","6","204",null
"663","132","5986","8","13","60","2020-03-30 00:00:00","28","-1","-28",null
"664","132","5986","8","13","61","2020-03-31 00:00:00","0","823","0",null
"665","132","5986","8","13","61","2020-03-31 00:00:00","40","20","800",null
"666","132","5986","8","13","61","2020-03-31 00:00:00","31","3","93",null
"667","132","5986","8","13","61","2020-03-31 00:00:00","22","3","66",null
"668","132","5986","8","13","61","2020-03-31 00:00:00","35","6","210",null
"669","132","5986","8","13","61","2020-03-31 00:00:00","10","7","70",null
"670","132","5986","8","13","61","2020-03-31 00:00:00","6","2","12",null
"671","132","5986","8","13","61","2020-03-31 00:00:00","15","4","60",null
"672","132","5986","8","13","61","2020-03-31 00:00:00","4","3","12",null
"673","132","5986","8","13","61","2020-03-31 00:00:00","9","2","18",null
"674","132","5986","8","13","61","2020-03-31 00:00:00","27","5","135",null
"675","132","5986","8","13","61","2020-03-31 00:00:00","32","5","160",null
"676","132","5986","8","13","61","2020-03-31 00:00:00","8","8","64",null
"677","132","5986","8","13","61","2020-03-31 00:00:00","17","3","51",null
"678","132","5986","8","13","61","2020-03-31 00:00:00","24","9","216",null
"679","132","5986","8","13","61","2020-03-31 00:00:00","19","5","95",null
"680","132","5986","8","13","61","2020-03-31 00:00:00","30","3","90",null
"681","132","5986","8","13","61","2020-03-31 00:00:00","29","2","58",null
"682","132","5986","8","13","61","2020-03-31 00:00:00","38","9","342",null
"683","132","5986","8","13","61","2020-03-31 00:00:00","36","2","72",null
"684","132","5986","8","13","61","2020-03-31 00:00:00","2","2","4",null
"685","132","5986","8","13","61","2020-03-31 00:00:00","26","5","130",null
"686","132","5986","8","13","61","2020-03-31 00:00:00","20","3","60",null
"687","132","5986","8","13","61","2020-03-31 00:00:00","28","8","224",null
"688","132","5986","8","13","61","2020-03-31 00:00:00","37","3","111",null
"689","132","5986","8","13","61","2020-03-31 00:00:00","0","-5","0",null
"690","132","5986","8","13","61","2020-03-31 00:00:00","3","3","9",null
"691","132","5986","8","13","61","2020-03-31 00:00:00","13","4","52",null
"692","132","5986","8","13","61","2020-03-31 00:00:00","33","7","231",null
"693","132","5986","8","13","61","2020-03-31 00:00:00","1","13","13",null
"694","132","5986","8","13","61","2020-03-31 00:00:00","23","3","69",null
"695","132","5986","8","13","61","2020-03-31 00:00:00","5","4","20",null
"696","132","5986","8","13","61","2020-03-31 00:00:00","18","5","90",null
"697","132","5986","8","13","61","2020-03-31 00:00:00","39","5","195",null
"698","132","5986","8","13","61","2020-03-31 00:00:00","11","2","22",null
"699","132","5986","8","13","61","2020-03-31 00:00:00","25","5","125",null
"700","132","5986","8","13","61","2020-03-31 00:00:00","34","6","204",null
"701","132","5986","8","13","61","2020-03-31 00:00:00","7","5","35",null
"702","132","5986","8","13","61","2020-03-31 00:00:00","12","5","60",null
"703","132","5986","8","13","61","2020-03-31 00:00:00","21","5","105",null
"704","132","5986","8","13","61","2020-03-31 00:00:00","14","3","42",null
"705","132","5986","8","13","61","2020-03-31 00:00:00","16","7","112",null
